,Id,MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice
131,132,3.0,70.04995836802665,12224,1.0,0.0,8.0,0.0,2000,1.0,1.0,1.0,40.0,2.0,992,1.0,4.0,1022,2054,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,244000
132,133,3.0,75.0,7388,1.0,0.0,12.0,0.0,1959,1.0,1.0,2.0,0.0,1.0,1063,1.0,4.0,1327,1327,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,150750
133,134,3.0,70.04995836802665,6853,1.0,0.0,23.0,0.0,2001,1.0,1.0,1.0,136.0,2.0,1267,1.0,4.0,1296,1296,2,1,2.0,6,0,2,2.0,0,0,8.0,4.0,220000
134,135,3.0,78.0,10335,1.0,0.0,19.0,0.0,1968,1.0,1.0,2.0,0.0,1.0,1461,1.0,4.0,1721,1721,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,180000
135,136,3.0,80.0,10400,1.0,0.0,14.0,0.0,1970,3.0,1.0,1.0,288.0,2.0,1304,1.0,4.0,1682,1682,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,174000
136,137,3.0,70.04995836802665,10355,1.0,0.0,12.0,0.0,1967,1.0,1.0,1.0,196.0,1.0,1214,1.0,4.0,1214,1214,3,1,3.0,5,1,1,2.0,0,0,8.0,4.0,143000
137,138,3.0,82.0,11070,1.0,0.0,11.0,2.0,1988,1.0,1.0,1.0,70.0,1.0,1907,1.0,4.0,1959,1959,5,2,3.0,9,0,3,2.0,0,0,8.0,3.0,171000
138,139,3.0,73.0,9066,1.0,0.0,5.0,0.0,1999,1.0,1.0,1.0,320.0,2.0,1004,1.0,4.0,1004,1852,3,1,2.0,7,2,3,2.0,0,0,8.0,4.0,230000
139,140,3.0,65.0,15426,1.0,0.0,5.0,0.0,1997,1.0,1.0,2.0,0.0,2.0,928,1.0,4.0,928,1764,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,231500
140,141,3.0,70.0,10500,1.0,0.0,12.0,0.0,1971,1.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,3,1,3.0,5,1,0,2.0,0,0,4.0,4.0,115000
141,142,3.0,78.0,11645,1.0,0.0,5.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,1734,1.0,4.0,1734,1734,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,260000
142,143,3.0,71.0,8520,1.0,0.0,12.0,0.0,1952,1.0,1.0,2.0,0.0,1.0,910,1.0,4.0,910,1385,4,1,3.0,6,0,2,2.0,0,0,8.0,4.0,166000
143,144,3.0,78.0,10335,1.0,0.0,5.0,0.0,1999,1.0,1.0,1.0,183.0,2.0,1490,1.0,4.0,1501,1501,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,204000
144,145,4.0,70.0,9100,1.0,0.0,19.0,2.0,1963,1.0,1.0,1.0,336.0,1.0,1728,1.0,4.0,1728,1728,6,2,3.0,10,0,2,2.0,0,0,4.0,0.0,125000
145,146,4.0,24.0,2522,1.0,0.0,7.0,3.0,2004,1.0,1.0,3.0,50.0,2.0,970,1.0,4.0,970,1709,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,130000
146,147,4.0,51.0,6120,1.0,0.0,3.0,0.0,1931,1.0,1.0,2.0,0.0,0.0,715,1.0,0.0,875,875,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,105000
147,148,3.0,70.04995836802665,9505,1.0,0.0,8.0,0.0,2001,1.0,1.0,1.0,180.0,2.0,884,1.0,4.0,884,2035,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,222500
148,149,3.0,63.0,7500,1.0,0.0,20.0,0.0,2004,1.0,1.0,1.0,120.0,2.0,1080,1.0,4.0,1080,1080,3,1,2.0,6,0,0,2.0,0,0,8.0,4.0,141000
149,150,4.0,70.04995836802665,6240,1.0,0.0,3.0,0.0,1936,1.0,1.0,2.0,0.0,0.0,896,1.0,0.0,896,1344,3,1,3.0,7,0,1,2.0,0,0,8.0,4.0,115000
150,151,3.0,120.0,10356,1.0,0.0,5.0,0.0,1975,1.0,1.0,2.0,0.0,1.0,969,1.0,4.0,969,969,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,122000
151,152,3.0,107.0,13891,1.0,0.0,16.0,0.0,2007,3.0,1.0,3.0,436.0,2.0,1710,1.0,4.0,1710,1710,2,1,2.0,6,1,3,2.0,0,0,6.0,5.0,372402
152,153,3.0,70.04995836802665,14803,1.0,0.0,14.0,0.0,1971,1.0,1.0,1.0,252.0,1.0,825,1.0,4.0,1097,1993,4,1,3.0,8,1,2,2.0,0,0,8.0,4.0,190000
153,154,3.0,70.04995836802665,13500,1.0,0.0,4.0,0.0,1960,0.0,1.0,2.0,0.0,1.0,1602,1.0,4.0,1252,1252,1,1,3.0,4,1,2,2.0,0,0,8.0,4.0,235000
154,155,4.0,84.0,11340,1.0,0.0,17.0,0.0,1923,1.0,1.0,2.0,0.0,0.0,1200,1.0,0.0,1200,1200,4,1,3.0,7,0,1,2.0,0,0,8.0,3.0,125000
155,156,3.0,60.0,9600,1.0,0.0,7.0,0.0,1924,1.0,1.0,2.0,0.0,0.0,572,0.0,1.0,572,1096,2,1,3.0,5,0,0,0.0,0,0,8.0,4.0,79000
156,157,3.0,60.0,7200,1.0,0.0,12.0,0.0,1950,3.0,1.0,2.0,0.0,1.0,0,1.0,1.0,1040,1040,2,1,3.0,5,0,2,2.0,0,0,8.0,4.0,109500
157,158,3.0,92.0,12003,1.0,0.0,23.0,0.0,2009,1.0,1.0,1.0,84.0,2.0,774,1.0,4.0,774,1968,4,1,0.0,8,1,3,2.0,0,0,6.0,5.0,269500
158,159,1.0,100.0,12552,1.0,0.0,21.0,0.0,2004,1.0,1.0,2.0,0.0,2.0,991,1.0,4.0,991,1947,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,254900
159,160,3.0,134.0,19378,1.0,0.0,8.0,0.0,2005,1.0,1.0,1.0,456.0,2.0,1392,1.0,4.0,1392,2462,4,1,2.0,9,1,2,2.0,0,0,6.0,5.0,320000
160,161,3.0,70.04995836802665,11120,1.0,0.0,24.0,0.0,1984,1.0,1.0,2.0,0.0,2.0,1232,1.0,4.0,1232,1232,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,162500
161,162,3.0,110.0,13688,1.0,0.0,16.0,0.0,2003,1.0,1.0,1.0,664.0,2.0,1572,1.0,4.0,1572,2668,3,1,0.0,10,2,3,2.0,0,0,8.0,4.0,412500
162,163,3.0,95.0,12182,1.0,0.0,16.0,0.0,2005,1.0,1.0,1.0,226.0,2.0,1541,1.0,4.0,1541,1541,3,1,2.0,7,1,2,2.0,0,0,6.0,5.0,220000
163,164,3.0,55.0,5500,1.0,0.0,17.0,0.0,1956,1.0,1.0,2.0,0.0,1.0,882,1.0,4.0,882,882,1,1,3.0,4,0,0,2.0,0,0,8.0,4.0,103200
164,165,4.0,40.0,5400,1.0,0.0,17.0,0.0,1926,1.0,1.0,2.0,0.0,0.0,1149,1.0,0.0,1149,1616,3,1,2.0,5,0,1,2.0,0,0,8.0,4.0,152000
165,166,3.0,62.0,10106,1.0,0.0,7.0,1.0,1940,1.0,1.0,2.0,0.0,0.0,644,1.0,4.0,808,1355,4,2,3.0,6,0,0,2.0,0,0,8.0,4.0,127500
166,167,3.0,70.04995836802665,10708,1.0,0.0,4.0,0.0,1955,3.0,1.0,2.0,0.0,1.0,1617,1.0,0.0,1867,1867,2,1,3.0,7,3,1,2.0,0,0,0.0,4.0,190000
167,168,3.0,86.0,10562,1.0,0.0,16.0,0.0,2007,1.0,1.0,3.0,300.0,2.0,1582,1.0,4.0,1610,2161,3,1,0.0,8,1,3,2.0,0,0,6.0,5.0,325624
168,169,3.0,62.0,8244,1.0,0.0,8.0,0.0,2004,1.0,1.0,2.0,0.0,2.0,840,1.0,4.0,840,1720,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,183500
169,170,3.0,70.04995836802665,16669,1.0,0.0,23.0,0.0,1981,3.0,6.0,1.0,653.0,1.0,1686,1.0,4.0,1707,1707,2,1,3.0,6,1,2,2.0,0,0,8.0,4.0,228000
170,171,4.0,70.04995836802665,12358,1.0,0.0,17.0,0.0,1941,1.0,1.0,2.0,0.0,1.0,720,1.0,4.0,854,1382,2,1,3.0,7,0,2,2.0,0,0,8.0,4.0,128500
171,172,3.0,141.0,31770,1.0,0.0,12.0,0.0,1960,3.0,1.0,3.0,112.0,1.0,1080,1.0,4.0,1656,1656,3,1,3.0,7,2,2,1.0,0,0,8.0,4.0,215000
172,173,3.0,44.0,5306,1.0,0.0,22.0,4.0,1987,1.0,1.0,2.0,0.0,2.0,1064,1.0,4.0,1064,1767,2,1,2.0,5,1,2,2.0,0,0,8.0,4.0,239000
173,174,3.0,80.0,10197,1.0,0.0,12.0,0.0,1961,1.0,1.0,0.0,491.0,1.0,1362,1.0,4.0,1362,1362,3,1,3.0,6,1,2,2.0,0,0,0.0,4.0,163000
174,175,3.0,47.0,12416,1.0,0.0,23.0,0.0,1986,1.0,1.0,3.0,132.0,1.0,1606,1.0,4.0,1651,1651,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,184000
175,176,3.0,84.0,12615,1.0,0.0,7.0,0.0,1950,1.0,1.0,2.0,0.0,1.0,1202,1.0,4.0,2158,2158,4,1,2.0,7,1,2,2.0,0,0,8.0,4.0,243000
176,177,3.0,97.0,10029,1.0,0.0,4.0,0.0,1988,1.0,1.0,1.0,268.0,2.0,1151,1.0,4.0,1164,2060,4,1,3.0,8,1,2,2.0,0,0,8.0,4.0,211000
177,178,3.0,70.04995836802665,13650,1.0,0.0,19.0,0.0,1958,1.0,1.0,2.0,0.0,1.0,1052,1.0,4.0,1252,1920,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,172500
178,179,3.0,63.0,17423,1.0,0.0,22.0,0.0,2008,3.0,1.0,3.0,748.0,2.0,2216,1.0,4.0,2234,2234,1,1,0.0,9,1,3,2.0,0,0,6.0,5.0,501837
179,180,4.0,60.0,8520,1.0,0.0,17.0,0.0,1923,1.0,1.0,2.0,0.0,1.0,968,1.0,4.0,968,968,2,1,3.0,5,0,2,0.0,0,0,8.0,4.0,100000
180,181,1.0,70.04995836802665,2117,1.0,0.0,21.0,3.0,2000,1.0,1.0,1.0,456.0,2.0,756,1.0,4.0,769,1525,3,1,2.0,5,1,2,2.0,0,0,8.0,4.0,177000
181,182,3.0,54.0,7588,1.0,0.0,6.0,0.0,1920,1.0,1.0,2.0,0.0,0.0,793,1.0,4.0,901,1802,4,1,3.0,9,1,1,2.0,0,0,8.0,4.0,200100
182,183,3.0,60.0,9060,1.0,0.0,7.0,0.0,1957,3.0,1.0,1.0,98.0,2.0,0,1.0,4.0,1340,1340,3,1,3.0,7,1,1,2.0,0,0,8.0,4.0,120000
183,184,4.0,63.0,11426,1.0,0.0,17.0,0.0,2003,1.0,1.0,2.0,0.0,2.0,1362,1.0,4.0,1362,2082,3,1,2.0,6,0,2,0.0,0,0,8.0,4.0,200000
184,185,3.0,92.0,7438,1.0,0.0,3.0,0.0,1908,1.0,1.0,2.0,0.0,2.0,504,1.0,4.0,936,1252,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,127000
185,186,4.0,90.0,22950,1.0,0.0,17.0,0.0,1892,1.0,7.0,2.0,0.0,0.0,1107,1.0,4.0,1518,3608,4,1,0.0,12,2,3,2.0,0,0,8.0,4.0,475000
186,187,3.0,70.04995836802665,9947,1.0,0.0,11.0,0.0,1990,1.0,1.0,2.0,0.0,2.0,1188,1.0,4.0,1217,1217,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,173000
187,188,3.0,60.0,10410,1.0,0.0,17.0,0.0,1916,1.0,1.0,2.0,0.0,1.0,660,1.0,4.0,808,1656,3,1,3.0,8,0,1,0.0,0,0,8.0,4.0,135000
188,189,3.0,64.0,7018,1.0,0.0,20.0,2.0,1979,1.0,1.0,3.0,275.0,1.0,1086,1.0,4.0,1224,1224,2,2,3.0,6,2,2,2.0,0,0,8.0,2.0,153337
189,190,3.0,41.0,4923,1.0,0.0,22.0,4.0,2001,1.0,1.0,2.0,0.0,2.0,1593,1.0,4.0,1593,1593,0,1,0.0,5,1,2,2.0,0,0,8.0,4.0,286000
190,191,3.0,70.0,10570,1.0,0.0,6.0,0.0,1932,3.0,1.0,2.0,0.0,1.0,853,1.0,4.0,1549,2727,3,1,2.0,10,2,2,2.0,0,0,8.0,4.0,315000
191,192,3.0,70.04995836802665,7472,1.0,0.0,12.0,0.0,1972,1.0,1.0,1.0,138.0,1.0,725,1.0,4.0,725,1479,4,1,2.0,7,0,2,2.0,0,0,8.0,4.0,184000
192,193,3.0,68.0,9017,1.0,0.0,5.0,0.0,1999,1.0,1.0,2.0,0.0,2.0,1431,1.0,4.0,1431,1431,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,192000
193,194,4.0,24.0,2522,1.0,0.0,7.0,3.0,2004,1.0,1.0,3.0,50.0,2.0,970,1.0,4.0,970,1709,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,130000
194,195,3.0,60.0,7180,1.0,0.0,5.0,0.0,1972,3.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,127000
195,196,3.0,24.0,2280,1.0,0.0,13.0,3.0,1976,1.0,1.0,2.0,0.0,1.0,855,1.0,4.0,855,1456,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,148500
196,197,3.0,79.0,9416,1.0,0.0,21.0,0.0,2007,3.0,1.0,3.0,205.0,2.0,1726,1.0,4.0,1726,1726,3,1,0.0,8,1,3,2.0,0,0,6.0,5.0,311872
197,198,3.0,174.0,25419,1.0,0.0,12.0,0.0,1918,1.0,1.0,2.0,0.0,2.0,1360,1.0,4.0,1360,3112,4,1,2.0,8,1,2,2.0,512,0,8.0,0.0,235000
198,199,4.0,92.0,5520,1.0,0.0,17.0,0.0,1912,1.0,1.0,2.0,0.0,1.0,755,1.0,4.0,929,2229,5,1,3.0,8,0,0,2.0,0,0,8.0,0.0,104000
199,200,3.0,76.0,9591,1.0,0.0,16.0,0.0,2004,3.0,1.0,1.0,262.0,2.0,1713,1.0,4.0,1713,1713,3,1,0.0,7,1,3,2.0,0,0,8.0,4.0,274900
200,201,4.0,80.0,8546,1.0,0.0,7.0,0.0,2003,1.0,1.0,2.0,0.0,2.0,1121,1.0,4.0,1121,1121,2,1,3.0,5,0,2,2.0,0,0,8.0,4.0,140000
201,202,3.0,75.0,10125,1.0,0.0,11.0,0.0,1977,1.0,1.0,2.0,0.0,1.0,1196,1.0,4.0,1279,1279,3,1,3.0,6,2,2,2.0,0,0,8.0,4.0,171500
202,203,3.0,50.0,7000,1.0,0.0,17.0,0.0,1924,1.0,1.0,2.0,0.0,0.0,617,1.0,4.0,865,1310,2,1,3.0,6,0,1,2.0,0,0,0.0,4.0,112000
203,204,4.0,70.04995836802665,4438,1.0,0.0,5.0,4.0,2004,1.0,1.0,1.0,205.0,2.0,848,1.0,4.0,848,848,1,1,2.0,3,1,2,2.0,0,0,8.0,4.0,149000
204,205,4.0,50.0,3500,1.0,0.0,17.0,0.0,1947,1.0,1.0,2.0,0.0,1.0,720,1.0,4.0,720,1284,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,110000
205,206,3.0,99.0,11851,1.0,0.0,8.0,0.0,1990,1.0,1.0,2.0,0.0,2.0,1424,1.0,4.0,1442,1442,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,180500
206,207,3.0,40.0,13673,1.0,0.0,19.0,0.0,1962,1.0,1.0,2.0,0.0,1.0,1140,1.0,4.0,1696,1696,3,1,3.0,8,1,1,2.0,0,0,8.0,4.0,143900
207,208,3.0,70.04995836802665,12493,1.0,0.0,12.0,0.0,1960,1.0,1.0,2.0,0.0,2.0,1100,1.0,4.0,1100,1100,3,1,3.0,6,1,1,2.0,0,0,8.0,4.0,141000
208,209,3.0,70.04995836802665,14364,1.0,0.0,20.0,0.0,1988,1.0,1.0,1.0,128.0,1.0,1157,1.0,4.0,1180,2062,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,277000
209,210,3.0,75.0,8250,1.0,0.0,12.0,0.0,1964,3.0,1.0,3.0,260.0,1.0,1092,1.0,4.0,1092,1092,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,145000
210,211,3.0,67.0,5604,1.0,0.0,7.0,0.0,1925,1.0,1.0,2.0,0.0,1.0,864,0.0,0.0,864,864,2,1,3.0,5,0,0,2.0,0,0,8.0,4.0,98000
211,212,3.0,83.0,10420,1.0,0.0,7.0,0.0,2009,1.0,1.0,2.0,0.0,2.0,1212,1.0,4.0,1212,1212,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,186000
212,213,1.0,72.0,8640,1.0,0.0,21.0,0.0,2009,1.0,1.0,2.0,0.0,2.0,900,1.0,4.0,932,1852,3,1,2.0,7,1,2,2.0,0,0,6.0,5.0,252678
213,214,3.0,43.0,13568,1.0,0.0,5.0,0.0,1995,1.0,1.0,2.0,0.0,2.0,990,1.0,4.0,990,990,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,156000
214,215,3.0,70.04995836802665,10900,1.0,0.0,5.0,0.0,1977,1.0,1.0,1.0,153.0,1.0,689,1.0,4.0,689,1392,3,1,3.0,6,0,1,2.0,0,450,8.0,4.0,161750
215,216,3.0,72.0,10011,1.0,0.0,12.0,0.0,1957,1.0,1.0,1.0,64.0,1.0,1070,1.0,4.0,1236,1236,2,1,2.0,6,1,1,2.0,0,0,8.0,4.0,134450
216,217,3.0,65.0,8450,1.0,0.0,5.0,0.0,2004,1.0,1.0,1.0,266.0,2.0,1436,1.0,4.0,1436,1436,3,1,2.0,8,0,2,2.0,0,0,8.0,4.0,210000
217,218,4.0,57.0,9906,1.0,0.0,17.0,0.0,1925,1.0,1.0,2.0,0.0,1.0,686,0.0,4.0,810,1328,3,1,3.0,8,0,1,2.0,0,0,8.0,3.0,107000
218,219,3.0,70.04995836802665,15660,1.0,0.0,6.0,0.0,1939,1.0,1.0,1.0,312.0,1.0,798,1.0,4.0,1137,1954,3,1,2.0,8,2,2,2.0,0,0,8.0,4.0,311500
219,220,3.0,43.0,3010,1.0,0.0,0.0,4.0,2005,1.0,1.0,1.0,16.0,2.0,1248,1.0,4.0,1248,1248,2,1,2.0,5,0,2,2.0,0,0,6.0,5.0,167240
220,221,3.0,73.0,8990,1.0,0.0,5.0,0.0,2006,1.0,1.0,2.0,0.0,2.0,1498,1.0,4.0,1498,1498,2,1,2.0,5,0,2,2.0,0,0,6.0,5.0,204900
221,222,3.0,70.04995836802665,8068,1.0,0.0,8.0,0.0,2002,1.0,1.0,2.0,0.0,2.0,1010,1.0,4.0,1010,2267,4,1,2.0,8,1,2,2.0,0,0,4.0,4.0,200000
222,223,3.0,85.0,11475,1.0,0.0,14.0,0.0,1975,1.0,1.0,2.0,0.0,1.0,713,1.0,4.0,811,1552,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,179900
223,224,3.0,70.0,10500,1.0,0.0,12.0,0.0,1971,1.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,2,1,3.0,4,0,2,2.0,0,0,8.0,0.0,97000
224,225,3.0,103.0,13472,1.0,0.0,16.0,0.0,2003,3.0,1.0,1.0,922.0,2.0,2392,1.0,4.0,2392,2392,3,1,0.0,8,1,3,2.0,0,0,8.0,4.0,386250
225,226,4.0,21.0,1680,1.0,0.0,2.0,3.0,1971,1.0,1.0,1.0,142.0,1.0,630,1.0,4.0,630,1302,3,1,3.0,6,0,1,2.0,0,0,0.0,0.0,112000
226,227,3.0,82.0,9950,1.0,0.0,15.0,0.0,1995,1.0,1.0,1.0,290.0,2.0,1203,1.0,4.0,1214,2520,4,1,2.0,9,1,3,2.0,0,0,8.0,0.0,290000
227,228,4.0,21.0,1869,1.0,0.0,2.0,3.0,1970,1.0,1.0,1.0,127.0,1.0,483,1.0,4.0,483,987,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,106000
228,229,3.0,70.0,8521,1.0,0.0,19.0,0.0,1967,1.0,1.0,2.0,0.0,1.0,912,1.0,4.0,912,912,3,1,3.0,5,1,1,2.0,0,0,8.0,4.0,125000
229,230,3.0,43.0,3182,1.0,0.0,0.0,4.0,2005,1.0,1.0,1.0,16.0,2.0,1373,1.0,4.0,1555,1555,2,1,2.0,7,1,2,2.0,0,0,8.0,4.0,192500
230,231,3.0,73.0,8760,1.0,0.0,12.0,0.0,1959,3.0,1.0,1.0,220.0,1.0,1194,1.0,4.0,1194,1194,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,148000
231,232,3.0,174.0,15138,1.0,0.0,15.0,0.0,1995,1.0,1.0,1.0,506.0,2.0,1462,1.0,4.0,1490,2794,4,1,0.0,9,1,3,2.0,0,0,8.0,4.0,403000
232,233,4.0,21.0,1680,1.0,0.0,2.0,3.0,1972,1.0,1.0,1.0,297.0,1.0,483,1.0,4.0,483,987,2,1,3.0,5,1,1,2.0,0,0,8.0,4.0,94500
233,234,3.0,75.0,10650,1.0,0.0,5.0,0.0,1976,1.0,1.0,2.0,0.0,1.0,894,1.0,4.0,894,894,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,128200
234,235,3.0,70.04995836802665,7851,1.0,0.0,8.0,0.0,2002,1.0,1.0,2.0,103.68526170798899,2.0,860,1.0,4.0,860,1960,4,1,2.0,8,2,2,2.0,0,0,8.0,4.0,216500
235,236,4.0,21.0,1680,1.0,0.0,2.0,4.0,1971,1.0,1.0,1.0,604.0,1.0,483,1.0,4.0,483,987,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,89500
236,237,3.0,65.0,8773,1.0,0.0,5.0,0.0,2004,1.0,1.0,1.0,98.0,2.0,1414,1.0,4.0,1414,1414,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,185500
237,238,3.0,70.04995836802665,9453,1.0,0.0,20.0,0.0,1993,1.0,1.0,2.0,0.0,2.0,996,1.0,4.0,1014,1744,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,194500
238,239,3.0,93.0,12030,1.0,0.0,16.0,0.0,2007,3.0,1.0,1.0,254.0,2.0,1694,1.0,4.0,1694,1694,3,1,2.0,7,0,3,2.0,0,0,6.0,5.0,318000
239,240,3.0,52.0,8741,1.0,0.0,7.0,0.0,1945,1.0,1.0,2.0,0.0,1.0,735,1.0,0.0,798,1487,3,1,3.0,7,1,1,2.0,0,0,8.0,4.0,113000
240,241,1.0,75.0,9000,1.0,0.0,21.0,0.0,2008,1.0,1.0,3.0,36.0,2.0,1566,1.0,4.0,1566,1566,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,262500
241,242,4.0,40.0,3880,1.0,0.0,17.0,0.0,1945,1.0,1.0,2.0,0.0,1.0,686,1.0,4.0,866,866,2,1,2.0,4,0,0,2.0,0,0,8.0,4.0,110500
242,243,4.0,63.0,5000,1.0,0.0,17.0,0.0,1900,1.0,1.0,2.0,0.0,0.0,540,0.0,0.0,889,1440,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,79000
243,244,3.0,75.0,10762,1.0,0.0,20.0,4.0,1980,1.0,1.0,2.0,0.0,1.0,626,1.0,4.0,626,1217,3,1,3.0,6,1,1,2.0,0,0,8.0,4.0,120000
244,245,3.0,70.04995836802665,8880,1.0,0.0,20.0,0.0,1994,1.0,1.0,2.0,0.0,2.0,948,1.0,4.0,1222,2110,3,1,2.0,8,2,2,2.0,0,0,8.0,4.0,205000
245,246,3.0,80.0,10400,1.0,0.0,14.0,0.0,1988,1.0,1.0,1.0,102.0,1.0,1845,1.0,4.0,1872,1872,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,241500
246,247,4.0,69.0,9142,1.0,0.0,17.0,1.0,1910,1.0,1.0,2.0,0.0,4.0,1020,0.0,2.0,908,1928,4,2,1.0,9,0,1,2.0,0,0,8.0,4.0,137000
247,248,3.0,75.0,11310,1.0,0.0,12.0,0.0,1954,3.0,1.0,2.0,0.0,1.0,1367,1.0,4.0,1375,1375,2,1,3.0,5,1,2,2.0,0,0,8.0,4.0,140000
248,249,3.0,72.0,11317,1.0,0.0,5.0,0.0,2003,1.0,1.0,1.0,101.0,2.0,840,1.0,4.0,840,1668,3,1,2.0,8,0,2,2.0,0,0,8.0,4.0,180000
249,250,3.0,70.04995836802665,159000,1.0,0.0,4.0,0.0,1958,1.0,1.0,0.0,472.0,1.0,1444,1.0,4.0,1444,2144,4,1,2.0,7,2,2,2.0,0,500,8.0,4.0,277000
250,251,3.0,55.0,5350,1.0,0.0,3.0,0.0,1940,1.0,1.0,2.0,0.0,1.0,728,1.0,4.0,1306,1306,3,1,1.0,6,0,0,2.0,0,450,8.0,4.0,76500
251,252,4.0,44.0,4750,1.0,0.0,6.0,4.0,2006,3.0,1.0,3.0,481.0,2.0,1573,1.0,4.0,1625,1625,2,1,2.0,5,1,2,2.0,0,0,8.0,3.0,235000
252,253,3.0,65.0,8366,1.0,0.0,20.0,0.0,2004,1.0,1.0,2.0,0.0,2.0,798,1.0,4.0,798,1640,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,173000
253,254,3.0,85.0,9350,1.0,0.0,12.0,0.0,1964,3.0,1.0,1.0,108.0,1.0,1302,1.0,4.0,1302,1302,3,1,2.0,7,0,1,2.0,0,0,1.0,4.0,158000
254,255,3.0,70.0,8400,1.0,0.0,12.0,0.0,1957,1.0,1.0,2.0,0.0,1.0,1314,1.0,4.0,1314,1314,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,145000
255,256,3.0,66.0,8738,1.0,0.0,8.0,0.0,1999,1.0,1.0,1.0,302.0,2.0,975,1.0,4.0,1005,2291,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,230000
256,257,1.0,64.0,8791,1.0,0.0,21.0,0.0,2003,1.0,1.0,2.0,0.0,2.0,864,1.0,4.0,864,1728,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,207500
257,258,3.0,68.0,8814,1.0,0.0,5.0,0.0,2006,1.0,1.0,3.0,180.0,2.0,1604,1.0,4.0,1604,1604,3,1,2.0,8,1,2,2.0,0,0,8.0,0.0,220000
258,259,3.0,80.0,12435,1.0,0.0,5.0,0.0,2001,1.0,1.0,1.0,172.0,2.0,963,1.0,4.0,963,1792,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,231500
259,260,4.0,70.0,12702,1.0,0.0,17.0,0.0,1956,1.0,1.0,2.0,0.0,2.0,0,1.0,0.0,882,882,2,1,3.0,4,0,1,2.0,0,0,8.0,4.0,97000
260,261,3.0,120.0,19296,1.0,0.0,12.0,0.0,1962,1.0,1.0,1.0,399.0,1.0,1362,1.0,4.0,1382,1382,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,176000
261,262,3.0,69.0,9588,1.0,0.0,5.0,0.0,2007,1.0,1.0,3.0,270.0,2.0,1482,1.0,4.0,1482,2574,3,1,0.0,10,1,3,2.0,0,0,6.0,5.0,276000
262,263,3.0,88.0,8471,1.0,0.0,19.0,0.0,1977,1.0,1.0,1.0,46.0,1.0,506,1.0,4.0,1212,1212,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,151000
